loyalty_number,loyalty_card,province,segment_name,risk_level,churn_probability,clv,revenue_at_risk,potential_save,recommended_action,specific_offer,channel,timing,incentive_cost_cad,avg_flights_per_month,recency_months,engagement_health_score,tenure_months
280879,Nova,Quebec,Premium Dormant,Medium,0.6172359,6418.25,3248.49,877.09,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.6666666666666666,0.0,18.0,7
958026,Aurora,Ontario,Premium Dormant,High,0.7114207,5561.29,3244.26,875.95,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.5,0.0,26.0,6
547442,Star,Quebec,Seasonal Travelers,Medium,0.43545425,9082.83,3243.23,875.67,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.0,0.0,0.0,0
909800,Nova,Alberta,Premium Dormant,Medium,0.53870314,7341.86,3243.17,875.66,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.5,0.0,13.3,5
329382,Star,Quebec,Seasonal Travelers,High,0.9980387,3961.59,3242.13,875.38,Off-Season Reactivation,"4,000 bonus miles + exclusive off-peak fare (30% off)",Email + SMS simultaneously,Within 72 hours,40,0.0,0.0,20.0,64
480389,Nova,Saskatchewan,Premium Dormant,Medium,0.55995226,7057.46,3240.51,874.94,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,10.0,0
541040,Nova,New Brunswick,Premium Dormant,High,0.73436636,5380.31,3239.92,874.78,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.5833333333333334,0.0,16.4,3
572927,Star,New Brunswick,Seasonal Travelers,Medium,0.4311589,9156.32,3237.22,874.05,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.08333333333333333,0.0,1.7,3
491244,Aurora,New Brunswick,Premium Dormant,Medium,0.4900851,8048.37,3234.4,873.29,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,20.0,0
809728,Aurora,Ontario,Premium Dormant,High,0.7906359,4987.64,3233.59,873.07,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,40.0,0
548390,Nova,Quebec,Premium Dormant,Medium,0.5522392,7138.17,3232.42,872.75,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,10.0,0
107487,Nova,Quebec,Premium Dormant,Medium,0.50494206,7805.31,3231.81,872.59,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.3333333333333333,0.0,13.3,8
357901,Aurora,Quebec,Premium Dormant,Medium,0.545615,7218.16,3229.44,871.95,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,20.0,0
812804,Star,Ontario,Seasonal Travelers,Medium,0.40413663,9743.35,3228.87,871.79,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.0,0.0,20.0,0
336357,Nova,Quebec,Premium Dormant,Medium,0.47585598,8274.15,3228.59,871.72,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,10.0,0
320414,Nova,British Columbia,Premium Dormant,Medium,0.54775155,7185.67,3227.49,871.42,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
474383,Star,British Columbia,Seasonal Travelers,High,0.91127235,4318.09,3226.66,871.2,Off-Season Reactivation,"4,000 bonus miles + exclusive off-peak fare (30% off)",Email + SMS simultaneously,Within 72 hours,40,0.3333333333333333,0.0,4.7,9
334273,Aurora,New Brunswick,Active Champions,High,0.7244755,5420.34,3220.06,869.42,Loyalty Lock-In,"6,000 bonus miles + priority check-in for 6 months",Email + App push,Within 3 days,70,2.0833333333333335,0.0,32.4,13
180024,Aurora,British Columbia,Premium Dormant,Medium,0.5373063,7284.45,3209.46,866.55,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,40.0,0
105352,Star,British Columbia,Seasonal Travelers,High,0.99752754,3923.27,3209.13,866.47,Off-Season Reactivation,"4,000 bonus miles + exclusive off-peak fare (30% off)",Email + SMS simultaneously,Within 72 hours,40,0.0,0.0,20.0,47
386082,Aurora,Alberta,Premium Dormant,High,0.72567594,5391.97,3208.51,866.3,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,20.0,0
585271,Nova,Saskatchewan,Premium Dormant,Medium,0.4510536,8673.59,3208.05,866.17,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.08333333333333333,0.0,11.7,2
246722,Star,Ontario,Seasonal Travelers,Medium,0.5369431,7285.03,3207.55,866.04,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.08333333333333333,0.0,1.7,3
379117,Nova,Ontario,Premium Dormant,Medium,0.45125604,8663.5,3205.75,865.55,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,1.0833333333333333,0.0,19.3,11
674375,Star,British Columbia,Seasonal Travelers,Medium,0.48207057,8104.5,3203.69,865.0,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.0,0.0,20.0,0
412284,Nova,Quebec,Active Champions,High,0.7815665,4997.78,3203.0,864.81,Loyalty Lock-In,"6,000 bonus miles + priority check-in for 6 months",Email + App push,Within 3 days,70,0.8333333333333334,0.0,16.7,45
156666,Nova,Quebec,Premium Dormant,Medium,0.4945972,7892.82,3201.09,864.29,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
421822,Star,British Columbia,Seasonal Travelers,Medium,0.4722039,8265.38,3200.41,864.11,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.0,0.0,20.0,0
523979,Aurora,Ontario,Premium Dormant,Medium,0.47185618,8267.12,3198.73,863.66,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,40.0,0
631200,Nova,British Columbia,Premium Dormant,High,0.78566027,4964.67,3198.45,863.58,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.75,0.0,19.0,24
936603,Nova,Quebec,Premium Dormant,Medium,0.5107291,7637.11,3198.41,863.57,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
280790,Star,Ontario,Seasonal Travelers,High,0.9969675,3910.7,3197.05,863.2,Off-Season Reactivation,"4,000 bonus miles + exclusive off-peak fare (30% off)",Email + SMS simultaneously,Within 72 hours,40,0.0,0.0,20.0,23
234836,Star,Quebec,Miles Hoarders,Medium,0.5221178,7462.93,3195.15,862.69,Redemption Reminder,50% bonus on any redemption within 60 days,Email,Within 10 days,30,1.1666666666666667,0.0,12.7,8
163301,Aurora,Quebec,Premium Dormant,Medium,0.4567206,8531.4,3195.1,862.68,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,40.0,0
782284,Aurora,Quebec,Premium Dormant,Medium,0.46098265,8447.89,3193.35,862.2,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,20.0,0
263302,Aurora,Quebec,Premium Dormant,Medium,0.50645816,7688.02,3192.8,862.06,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,40.0,0
621072,Aurora,Quebec,Premium Dormant,Medium,0.5004698,7772.47,3189.71,861.22,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,20.0,0
199494,Aurora,Saskatchewan,Premium Dormant,Medium,0.64761853,6005.85,3189.39,861.14,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,40.0,0
560528,Star,Quebec,Miles Hoarders,Medium,0.528382,7345.9,3182.78,859.35,Redemption Reminder,50% bonus on any redemption within 60 days,Email,Within 10 days,30,1.9166666666666667,0.0,10.0,13
865213,Nova,British Columbia,Premium Dormant,High,0.9949098,3900.91,3182.46,859.26,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,30.0,21
480502,Nova,British Columbia,Premium Dormant,Medium,0.57947165,6696.9,3182.14,859.18,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.25,0.0,13.3,2
201574,Star,Ontario,Seasonal Travelers,High,0.99661106,3893.31,3181.69,859.06,Off-Season Reactivation,"4,000 bonus miles + exclusive off-peak fare (30% off)",Email + SMS simultaneously,Within 72 hours,40,0.0,0.0,20.0,32
255032,Nova,Quebec,Premium Dormant,High,0.80081123,4845.0,3181.54,859.02,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,1.0,0.0,17.2,14
886803,Aurora,British Columbia,Premium Dormant,Medium,0.53115726,7304.16,3181.32,858.96,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,40.0,0
780389,Star,British Columbia,Seasonal Travelers,Medium,0.4730637,8200.79,3181.19,858.92,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.0,0.0,20.0,0
839132,Nova,Quebec,Premium Dormant,Medium,0.5233813,7412.14,3181.09,858.89,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,10.0,0
689993,Star,Ontario,Seasonal Travelers,High,0.998268,3885.46,3180.56,858.75,Off-Season Reactivation,"4,000 bonus miles + exclusive off-peak fare (30% off)",Email + SMS simultaneously,Within 72 hours,40,0.0,0.0,20.0,59
537887,Nova,Quebec,Premium Dormant,Medium,0.43820366,8849.69,3179.93,858.58,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.3333333333333333,0.0,13.3,2
352581,Star,British Columbia,Seasonal Travelers,High,0.8211673,4720.61,3178.66,858.24,Off-Season Reactivation,"4,000 bonus miles + exclusive off-peak fare (30% off)",Email + SMS simultaneously,Within 72 hours,40,0.9166666666666666,0.0,8.1,11
889964,Nova,Ontario,Premium Dormant,High,0.98029214,3954.34,3178.65,858.24,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,30.0,32
446662,Nova,British Columbia,Premium Dormant,Medium,0.5499191,7046.48,3177.5,857.92,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
998972,Nova,British Columbia,Active Champions,High,0.8174888,4739.3,3176.95,857.78,Loyalty Lock-In,"6,000 bonus miles + priority check-in for 6 months",Email + App push,Within 3 days,70,1.9166666666666667,0.0,31.7,54
523188,Aurora,British Columbia,Premium Dormant,Medium,0.4443787,8714.92,3175.63,857.42,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,20.0,0
733338,Star,Ontario,Seasonal Travelers,High,0.9878526,3919.37,3174.84,857.21,Off-Season Reactivation,"4,000 bonus miles + exclusive off-peak fare (30% off)",Email + SMS simultaneously,Within 72 hours,40,0.25,0.0,1.7,18
355039,Nova,Quebec,Premium Dormant,Medium,0.47794867,8092.88,3171.74,856.37,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.25,0.0,13.3,5
791282,Aurora,British Columbia,Premium Dormant,Medium,0.47747493,8093.9,3169.0,855.63,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,20.0,0
352026,Nova,Ontario,Premium Dormant,High,0.8653228,4465.34,3168.45,855.48,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,1.25,0.0,17.1,12
384548,Aurora,British Columbia,Premium Dormant,Medium,0.47175714,8189.97,3168.22,855.42,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,40.0,0
797854,Aurora,Quebec,Premium Dormant,Medium,0.48762813,7917.12,3165.7,854.74,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,40.0,0
474027,Star,Ontario,Seasonal Travelers,Medium,0.44839406,8609.16,3165.44,854.67,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.0,0.0,20.0,0
463854,Nova,Ontario,Premium Dormant,Medium,0.4407504,8754.23,3163.91,854.26,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.3333333333333333,0.0,11.7,2
796213,Aurora,Quebec,Premium Dormant,Medium,0.5205339,7412.03,3163.73,854.21,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.75,0.0,29.2,16
325830,Aurora,Ontario,Premium Dormant,Medium,0.6907174,5584.96,3163.26,854.08,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,20.0,0
148258,Nova,Ontario,Active Champions,High,0.8285471,4654.58,3162.36,853.84,Loyalty Lock-In,"6,000 bonus miles + priority check-in for 6 months",Email + App push,Within 3 days,70,2.0,0.0,20.8,9
770727,Nova,British Columbia,Active Champions,Medium,0.65469354,5890.53,3162.32,853.83,Engagement Boost,Double miles on next 3 flights,Email,Within 14 days,30,1.0,0.0,15.0,3
804510,Aurora,Alberta,Premium Dormant,Medium,0.5871598,6563.64,3160.2,853.25,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,40.0,0
866501,Nova,Ontario,Premium Dormant,Medium,0.51778734,7441.0,3159.34,853.02,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
874937,Nova,Quebec,Premium Dormant,High,0.7098802,5423.14,3156.82,852.34,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,30.0,0
555112,Star,Quebec,Seasonal Travelers,High,0.8116929,4740.2,3155.02,851.86,Off-Season Reactivation,"4,000 bonus miles + exclusive off-peak fare (30% off)",Email + SMS simultaneously,Within 72 hours,40,0.6666666666666666,0.0,5.0,49
373665,Nova,British Columbia,Premium Dormant,High,0.99639004,3861.49,3154.99,851.85,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,30.0,39
883505,Star,British Columbia,Seasonal Travelers,Medium,0.4716139,8157.93,3154.86,851.81,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,1.0833333333333333,0.0,8.3,8
315054,Nova,New Brunswick,Premium Dormant,Medium,0.4751183,8096.31,3154.3,851.66,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.5,0.0,16.1,7
820370,Nova,Prince Edward Island,Premium Dormant,Medium,0.51377106,7486.09,3153.83,851.53,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.75,0.0,20.0,8
157566,Nova,Alberta,Premium Dormant,Medium,0.49906477,7705.28,3153.26,851.38,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
336451,Star,Manitoba,Seasonal Travelers,Medium,0.5517219,6965.42,3151.24,850.83,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.0,0.0,20.0,0
402251,Aurora,Ontario,Premium Dormant,Medium,0.44550434,8622.84,3150.04,850.51,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.08333333333333333,0.0,21.7,2
408347,Aurora,British Columbia,Premium Dormant,Medium,0.6394377,6005.85,3149.1,850.26,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,40.0,0
276673,Aurora,Ontario,Premium Dormant,Medium,0.6672179,5754.75,3148.53,850.1,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,1.1666666666666667,0.0,28.3,13
766335,Aurora,Alberta,Premium Dormant,Medium,0.51298535,7482.49,3147.49,849.82,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,20.0,0
904693,Nova,Ontario,Premium Dormant,Medium,0.41053647,9343.2,3145.29,849.23,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.25,0.0,11.7,2
205111,Aurora,Manitoba,Active Champions,Medium,0.47329956,8092.88,3140.89,848.04,Engagement Boost,Double miles on next 3 flights,Email,Within 14 days,30,1.0,0.0,28.9,40
683910,Star,British Columbia,Seasonal Travelers,Medium,0.64943844,5897.56,3140.68,847.98,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.4166666666666667,0.0,3.3,5
868926,Nova,Ontario,Premium Dormant,Medium,0.5226288,7324.93,3139.14,847.57,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
368878,Star,Quebec,Seasonal Travelers,High,0.7033989,5439.36,3137.35,847.08,Off-Season Reactivation,"4,000 bonus miles + exclusive off-peak fare (30% off)",Email + SMS simultaneously,Within 72 hours,40,0.0,0.0,20.0,0
999986,Nova,Ontario,Premium Dormant,Medium,0.46326858,8257.01,3136.67,846.9,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,10.0,0
181434,Nova,Ontario,Premium Dormant,High,0.9967001,3837.36,3136.25,846.79,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,30.0,37
110262,Aurora,Alberta,Premium Dormant,Medium,0.40564072,9427.68,3135.89,846.69,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,20.0,0
652499,Aurora,Ontario,Premium Dormant,Medium,0.4672148,8184.69,3135.69,846.64,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,40.0,0
489609,Star,Ontario,Seasonal Travelers,Medium,0.4295939,8901.47,3135.69,846.64,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.5833333333333334,0.0,6.7,18
689839,Nova,British Columbia,Premium Dormant,Medium,0.4519202,8460.81,3135.36,846.55,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,10.0,0
828328,Nova,British Columbia,Premium Dormant,Medium,0.68138283,5608.17,3133.47,846.04,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
157971,Star,British Columbia,Seasonal Travelers,High,0.9941673,3842.79,3132.71,845.83,Off-Season Reactivation,"4,000 bonus miles + exclusive off-peak fare (30% off)",Email + SMS simultaneously,Within 72 hours,40,0.0,0.0,20.0,20
200764,Star,British Columbia,Seasonal Travelers,Medium,0.48620456,7857.36,3132.63,845.81,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.0,0.0,20.0,0
142609,Nova,Ontario,Premium Dormant,Medium,0.47904584,7974.39,3132.48,845.77,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,10.0,0
512580,Star,Ontario,Seasonal Travelers,High,0.74881446,5097.53,3130.03,845.11,Off-Season Reactivation,"4,000 bonus miles + exclusive off-peak fare (30% off)",Email + SMS simultaneously,Within 72 hours,40,1.1666666666666667,0.0,8.3,6
282759,Aurora,Ontario,Premium Dormant,Medium,0.49523404,7706.04,3129.36,844.93,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,40.0,0
883816,Aurora,Ontario,Active Champions,Medium,0.5056737,7546.61,3129.22,844.89,Engagement Boost,Double miles on next 3 flights,Email,Within 14 days,30,1.75,0.0,33.2,13
575015,Star,New Brunswick,Seasonal Travelers,High,0.91678035,4162.18,3128.96,844.82,Off-Season Reactivation,"4,000 bonus miles + exclusive off-peak fare (30% off)",Email + SMS simultaneously,Within 72 hours,40,0.6666666666666666,0.0,5.6,13
697824,Nova,Alberta,Premium Dormant,High,0.99383247,3837.36,3127.23,844.35,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,30.0,14
825920,Star,Newfoundland,Seasonal Travelers,High,0.9977366,3818.47,3124.06,843.5,Off-Season Reactivation,"4,000 bonus miles + exclusive off-peak fare (30% off)",Email + SMS simultaneously,Within 72 hours,40,0.0,0.0,20.0,55
639626,Nova,Nova Scotia,Premium Dormant,Medium,0.69773704,5453.71,3120.31,842.48,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
944243,Nova,British Columbia,Premium Dormant,Medium,0.41261742,9220.01,3119.56,842.28,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,10.0,0
